Date,Temperature,Wind_Speed,Wind_Direction,Precipitation,Humidity,Pressure,Unnamed:_0,ALLSKY_SFC_SW_DWN,TS,QV2M,PS,ComfortIndex
2021-11-19,3.2,2.7,,0.2,68,1001.4,688,0.51,3.07,4.7,97.01,5.19
2021-11-20,8.5,2.6,,0.0,63,1005.3,689,0.16,0.65,4.04,97.35,9.72
2021-11-21,7.2,3.1,,0.0,61,1011.7,690,0.67,-2.05,3.21,97.91,8.77
2021-11-22,0.1,1.0,,0.0,84,1016.4,691,0.35,-2.34,3.25,98.35,1.37
2021-11-23,-0.6,0.8,,0.0,88,1016.2,692,0.4,-0.75,3.64,98.37,0.4
2021-11-24,1.4,1.2,,0.0,87,1007.4,693,0.31,1.05,4.18,97.56,2.34
2021-11-25,3.0,1.7,,0.0,75,999.7,694,0.49,-2.02,3.37,96.79,4.58
2021-11-26,-0.9,2.5,,0.0,76,997.0,695,0.47,-5.04,2.7,96.43,1.13
2021-11-27,-2.4,5.0,,0.0,75,1003.8,696,0.35,-6.15,2.23,97.12,-0.08
2021-11-28,-3.1,5.0,,0.0,67,1006.0,697,0.33,-5.18,2.36,97.31,0.09
2021-11-29,-3.8,1.3,,0.0,83,1007.1,698,0.39,-7.67,2.1,97.37,-2.09
2021-11-30,-5.7,2.5,,3.7,85,996.4,699,0.28,-8.48,1.92,96.29,-4.03
2021-12-01,7.2,1.4,,0.6,85,995.2,700,0.26,-10.94,1.62,96.23,7.8
2021-12-02,-7.7,1.5,,0.0,83,995.6,701,0.38,-10.03,1.68,96.27,-5.62
2021-12-03,-6.9,3.2,,0.0,80,1001.0,702,0.31,-11.44,1.54,96.72,-4.55
2021-12-04,-7.9,3.7,,1.0,78,1007.3,703,0.23,-9.17,1.78,97.33,-5.19
2021-12-05,-5.3,3.7,,0.0,71,1022.1,704,0.26,-11.95,1.47,98.74,-2.14
2021-12-06,-7.5,2.9,,0.0,78,1022.1,705,0.26,-13.65,1.3,98.73,-4.84
2021-12-07,-9.7,3.9,,0.1,77,1016.1,706,0.22,-12.28,1.32,98.14,-6.64
2021-12-08,-8.1,4.7,,0.9,82,1011.8,707,0.1,-8.1,1.96,97.86,-5.86
2021-12-09,-3.0,3.3,,2.0,87,1010.6,708,0.14,-4.72,2.58,97.74,-1.75
2021-12-10,-0.9,4.5,,3.4,86,1005.2,709,0.17,-4.69,2.62,97.24,0.29
2021-12-11,7.2,2.4,,1.7,90,1011.3,710,0.14,-4.83,2.76,97.84,7.6
2021-12-12,1.2,1.5,,0.2,97,1016.7,711,0.16,-3.16,3.04,98.35,1.42
2021-12-13,1.0,1.3,,5.5,99,1016.9,712,0.15,-0.05,3.84,98.43,1.07
2021-12-14,2.2,1.4,,2.0,99,1013.8,713,0.22,-3.55,3.09,98.09,2.27
2021-12-15,1.7,1.4,,0.0,98,1011.3,714,0.25,0.12,3.91,97.87,1.84
2021-12-16,3.4,3.2,,0.0,68,1024.1,715,0.29,-1.56,3.52,99.14,5.35
2021-12-17,2.6,1.0,,0.0,88,1033.3,716,0.32,-2.27,3.3,100.04,3.39
2021-12-18,0.4,1.4,,0.1,85,1025.6,717,0.21,-0.56,3.72,99.36,1.56
2021-12-19,2.5,3.3,,0.0,52,1021.8,718,0.36,-1.9,3.21,98.97,5.67
2021-12-20,3.8,3.2,,0.0,60,1027.3,719,0.3,-5.08,2.86,99.4,6.15
2021-12-21,7.2,1.1,,0.0,89,1024.9,720,0.14,-7.76,2.3,99.1,7.64
2021-12-22,-2.6,0.9,,3.3,94,1021.9,721,0.18,-7.12,2.32,98.87,-2.04
2021-12-23,-1.8,1.5,,0.8,87,1006.9,722,0.18,-10.66,1.87,97.42,-0.63
2021-12-24,-5.4,2.5,,0.0,56,1004.9,723,0.34,-12.3,1.33,97.17,-0.58
2021-12-25,-8.7,2.0,,0.0,65,1007.9,724,0.35,-9.59,1.74,97.48,-4.23
2021-12-26,-4.8,1.0,,0.0,82,1011.1,725,0.29,-11.63,1.69,97.77,-2.89
2021-12-27,-7.7,1.7,,0.0,88,1011.4,726,0.2,-13.67,1.54,97.78,-6.23
2021-12-28,-7.0,3.1,,3.5,84,1003.2,727,0.2,-11.11,1.61,97.03,-5.11
2021-12-29,-5.4,1.2,,4.6,87,1004.5,728,0.21,-12.84,1.54,97.13,-3.98
2021-12-30,-4.6,1.6,,3.7,98,996.3,729,0.16,-4.76,2.85,96.35,-4.39
2021-12-31,7.2,1.2,,0.1,99,1001.1,730,0.27,-4.91,2.77,96.85,7.24
2022-01-01,-2.2,1.3,,0.0,97,1015.1,731,0.21,-7.51,2.11,98.23,-1.92
2022-01-02,-1.5,1.1,,7.6,99,998.5,732,0.18,-2.32,3.37,96.59,-1.41
2022-01-03,0.1,1.4,,0.1,95,987.3,733,0.15,-2.0,3.47,95.5,0.5
2022-01-04,0.3,1.7,,0.6,90,981.5,734,0.37,-4.32,2.92,94.96,1.08
2022-01-05,-2.9,3.0,,0.0,72,991.9,735,0.33,-6.74,2.29,95.92,-0.22
2022-01-06,-2.4,1.8,,0.0,77,1010.1,736,0.4,-13.82,1.63,97.66,-0.26
2022-01-07,-6.5,4.3,,0.5,87,1003.6,737,0.15,-9.23,1.88,97.06,-5.0
2022-01-08,-3.6,3.2,,8.2,84,1000.3,738,0.23,-7.76,2.05,96.77,-2.01
2022-01-09,-2.6,4.7,,0.7,83,1006.0,739,0.24,-6.03,2.38,97.29,-1.0
2022-01-10,7.2,2.3,,0.0,84,1026.7,740,0.26,-6.16,2.32,99.26,7.84
2022-01-11,-0.7,2.6,,0.9,97,1026.0,741,0.14,-1.57,3.45,99.24,-0.45
2022-01-12,1.3,1.6,,2.9,98,1020.7,742,0.31,-3.43,3.05,98.75,1.45
2022-01-13,1.1,2.7,,0.0,79,1011.1,743,0.39,-0.28,3.81,97.99,2.65
2022-01-14,6.5,4.4,,0.0,47,1018.2,744,0.54,-2.05,3.16,98.59,8.83
2022-01-15,1.2,1.1,,0.0,73,1020.8,745,0.32,-7.03,2.24,98.78,3.18
2022-01-16,-3.0,2.9,,0.0,77,1001.5,746,0.36,-2.81,3.24,96.93,-0.79
2022-01-17,1.2,3.7,,0.3,46,1014.9,747,0.6,-4.54,2.51,98.18,5.15
2022-01-18,-0.9,1.0,,0.0,81,1023.2,748,0.34,-4.16,2.86,99.0,0.71
2022-01-19,-1.6,3.3,,0.0,79,1001.6,749,0.14,-1.05,3.57,96.95,0.26
2022-01-20,7.2,5.2,,0.8,42,1012.0,750,0.7,-5.26,2.2,97.85,9.53
2022-01-21,-1.6,1.0,,0.0,65,1020.4,751,0.48,-5.57,2.49,98.71,1.5
2022-01-22,0.3,1.1,,0.0,78,1023.9,752,0.38,-5.38,2.79,99.05,2.02
2022-01-23,0.4,1.1,,0.0,99,1024.5,753,0.48,-4.97,2.93,99.11,0.48
2022-01-24,-0.9,1.3,,0.0,97,1020.4,754,0.56,-2.29,3.23,98.75,-0.65
2022-01-25,-0.9,1.3,,0.0,82,1022.9,755,0.63,-4.89,2.74,99.05,0.62
2022-01-26,-0.1,2.3,,0.0,75,1008.2,756,0.77,-0.76,3.67,97.59,1.91
2022-01-27,3.4,3.9,,0.0,69,994.3,757,0.61,0.6,4.05,96.19,5.29
2022-01-28,4.5,2.6,,0.0,57,1016.3,758,0.56,-2.57,2.85,98.33,6.87
2022-01-29,1.6,3.7,,1.1,77,985.4,759,0.5,0.65,4.0,95.34,3.23
2022-01-30,7.2,5.2,,0.0,43,1005.2,760,1.01,-1.86,2.86,97.26,9.49
2022-01-31,0.2,1.4,,0.0,72,1007.3,761,0.56,-8.01,2.0,97.44,2.4
2022-02-01,-4.6,2.0,,0.0,85,996.6,762,0.24,-7.9,2.07,96.36,-3.02
2022-02-02,-4.9,2.1,,7.7,86,1004.9,763,0.8,-9.39,1.97,97.12,-3.41
2022-02-03,-6.6,2.1,,0.0,88,1006.5,764,0.38,-9.79,1.82,97.35,-5.21
2022-02-04,-3.2,2.2,,7.3,91,990.3,765,0.57,-1.06,3.69,95.81,-2.32
2022-02-05,-0.1,2.4,,1.1,82,989.8,766,1.03,-2.03,3.4,95.72,1.35
2022-02-06,1.6,3.1,,0.0,72,980.0,767,1.08,-2.46,3.31,94.81,3.59
2022-02-07,-1.3,1.4,,0.0,63,999.0,768,1.28,-3.33,3.07,96.6,1.92
2022-02-08,2.4,2.2,,0.0,69,1001.7,769,1.33,-1.01,3.6,96.92,4.46
2022-02-09,7.2,3.9,,0.0,67,1001.2,770,1.29,-0.38,3.63,96.88,8.52
2022-02-10,2.1,2.7,,0.0,64,1003.1,771,1.18,-1.58,3.28,97.06,4.56
2022-02-11,-0.4,2.4,,0.0,53,1015.9,772,1.49,-5.26,2.28,98.27,3.45
2022-02-12,-0.6,3.8,,0.0,80,1011.0,773,0.29,-1.2,3.59,97.82,1.06
2022-02-13,3.6,4.2,,0.0,91,997.0,774,0.7,1.44,4.41,96.51,4.14
2022-02-14,4.5,3.6,,10.3,95,992.2,775,0.29,-0.03,3.95,96.01,4.78
2022-02-15,2.1,3.0,,26.6,86,990.2,776,1.23,-0.41,3.84,95.8,3.05
2022-02-16,1.4,1.8,,7.8,92,980.8,777,1.27,-1.59,3.63,94.93,1.98
2022-02-17,1.7,2.6,,0.1,77,977.3,778,1.44,-3.85,2.99,94.54,3.32
2022-02-18,0.1,2.7,,0.0,72,983.2,779,1.79,-3.23,3.17,95.16,2.32
2022-02-19,7.2,2.1,,0.0,63,988.0,780,1.64,-5.48,2.55,95.6,8.69
2022-02-20,-1.8,2.1,,0.0,75,988.8,781,1.34,-6.92,2.39,95.72,0.44
2022-02-21,-0.5,5.0,,1.4,73,982.0,782,0.89,-3.17,3.04,94.97,1.73
2022-02-22,-0.7,2.2,,0.2,70,1002.7,783,1.1,-5.86,2.42,96.96,1.81
2022-02-23,-1.9,3.7,,2.7,86,1000.5,784,1.65,-2.92,3.23,96.83,-0.64
2022-02-24,2.9,3.2,,2.3,83,992.1,785,1.49,-0.16,3.92,96.07,3.98
2022-02-25,0.6,2.2,,0.0,71,1003.6,786,1.9,-4.94,2.74,97.08,2.82
2022-02-26,0.3,2.3,,0.0,74,1029.2,787,1.59,-4.93,2.67,99.57,2.33
2022-02-27,1.5,3.2,,0.0,86,1032.5,788,2.14,-0.01,3.76,99.94,2.5
2022-02-28,2.7,3.4,,0.0,86,1029.5,789,1.31,0.21,3.75,99.61,3.61
2022-03-01,7.2,3.0,,0.6,81,1024.4,790,1.67,0.35,3.88,99.18,7.96
2022-03-02,2.7,2.2,,0.0,62,1024.5,791,2.55,-2.01,3.21,99.22,5.17
2022-03-03,3.9,1.7,,0.0,60,1026.5,792,2.48,-4.1,2.87,99.38,6.23
2022-03-04,0.7,1.4,,0.0,74,1027.2,793,2.66,-3.8,2.93,99.41,2.67
2022-03-05,-0.1,1.3,,0.0,76,1024.4,794,2.64,-3.6,2.73,99.18,1.83
2022-03-06,-0.2,1.5,,0.0,60,1025.6,795,2.85,-2.6,2.8,99.33,3.03
2022-03-07,2.6,1.3,,0.0,64,1024.3,796,2.42,-1.72,3.12,99.19,4.96
2022-03-08,1.7,1.2,,0.0,84,1024.2,797,2.1,-3.51,2.65,99.14,2.83
2022-03-09,-0.8,1.5,,0.0,92,1027.8,798,1.56,-4.34,2.79,99.4,-0.13
2022-03-10,-1.9,2.3,,0.1,90,1030.9,799,0.74,-1.39,3.35,99.75,-1.0
2022-03-11,7.2,1.9,,0.2,81,1030.1,800,2.12,-0.69,3.49,99.68,7.96
2022-03-12,0.8,2.7,,0.0,65,1026.3,801,3.0,-2.84,2.97,99.33,3.44
2022-03-13,1.4,2.6,,0.0,53,1026.1,802,2.91,-1.53,3.22,99.39,4.79
2022-03-14,3.2,2.3,,0.0,45,1027.3,803,3.18,-0.78,3.29,99.5,6.62
2022-03-15,2.8,1.4,,0.0,61,1024.8,804,2.95,-0.55,3.47,99.24,5.31
2022-03-16,2.8,1.7,,0.0,92,1029.2,805,1.12,0.28,3.68,99.6,3.31
2022-03-17,2.6,2.6,,0.0,90,1026.1,806,0.58,0.63,3.9,99.32,3.25
2022-03-18,2.3,2.3,,2.4,70,1036.9,807,3.69,0.52,3.63,100.4,4.31
2022-03-19,3.7,1.4,,0.0,66,1047.5,808,3.61,0.57,3.67,101.41,5.72
2022-03-20,3.8,1.6,,0.0,62,1043.7,809,3.7,0.7,3.71,101.07,6.04
2022-03-21,7.2,1.8,,0.0,57,1037.5,810,3.62,0.01,3.32,100.48,8.93
2022-03-22,4.4,2.3,,0.0,61,1032.4,811,3.16,0.52,3.63,100.0,6.57
2022-03-23,3.3,1.4,,0.0,69,1031.7,812,3.85,1.66,3.67,99.9,5.21
2022-03-24,4.5,1.1,,0.0,92,1025.6,813,3.16,3.86,4.58,99.32,4.94
2022-03-25,3.7,3.1,,0.0,63,1019.2,814,1.56,4.73,4.87,98.82,5.9
2022-03-26,9.6,3.3,,0.0,40,1026.9,815,3.97,1.56,3.27,99.55,11.22
2022-03-27,6.5,2.8,,0.0,55,1021.7,816,2.57,3.36,4.22,99.01,8.48
2022-03-28,9.0,4.9,,0.0,39,1009.5,817,3.6,3.67,3.49,97.85,10.85
2022-03-29,5.2,2.5,,0.0,55,1009.6,818,3.14,-0.44,2.75,97.75,7.5
2022-03-30,-0.3,2.8,,0.2,39,1010.6,819,4.64,-1.2,2.26,97.87,4.67
2022-03-31,7.2,3.1,,0.1,48,1012.6,820,4.03,-0.71,2.56,98.07,9.29
2022-04-01,0.5,1.8,,0.0,49,1018.3,821,3.78,-0.95,2.44,98.57,4.43
2022-04-02,-0.1,2.0,,0.0,50,1017.8,822,4.74,0.11,2.72,98.55,3.92
2022-04-03,2.5,2.5,,0.0,53,1006.1,823,2.82,1.11,3.46,97.46,5.6
2022-04-04,4.9,4.0,,0.9,74,986.5,824,2.03,0.15,3.6,95.51,6.27
2022-04-05,0.4,2.6,,3.5,41,991.5,825,4.41,-0.92,2.59,95.97,4.98
2022-04-06,1.3,1.7,,0.0,44,989.3,826,2.9,-0.66,2.59,95.82,5.37
2022-04-07,1.5,5.5,,0.0,46,979.8,827,2.37,0.2,3.15,94.88,5.36
2022-04-08,2.2,5.4,,0.0,38,980.1,828,3.72,-0.26,2.3,94.89,6.39
2022-04-09,2.1,4.1,,0.0,38,986.6,829,2.98,1.44,3.21,95.51,6.33
2022-04-10,7.2,3.8,,0.0,37,999.9,830,5.09,3.26,3.42,96.87,9.73
2022-04-11,7.2,2.8,,0.3,38,1013.0,831,5.16,1.99,3.06,98.16,9.69
2022-04-12,5.1,1.8,,0.1,42,1020.5,832,4.06,1.93,3.44,98.88,8.1
2022-04-13,6.7,2.8,,0.0,76,1019.4,833,0.64,1.66,4.1,98.74,7.73
2022-04-14,3.8,3.5,,4.8,80,1018.9,834,1.39,3.32,4.47,98.69,4.98
2022-04-15,5.0,2.0,,0.0,57,1030.7,835,5.65,4.64,3.93,99.83,7.25
2022-04-16,7.1,2.0,,0.0,63,1033.2,836,5.65,5.7,4.41,100.07,8.61
2022-04-17,7.2,1.9,,0.0,78,1028.4,837,5.13,5.07,4.66,99.61,8.08
2022-04-18,6.6,1.4,,0.0,71,1022.1,838,5.18,4.79,4.7,99.0,7.86
2022-04-19,6.3,1.9,,0.0,54,1020.9,839,5.82,6.44,4.6,98.92,8.37
2022-04-20,7.2,2.2,,0.0,47,1023.5,840,5.92,8.31,5.44,99.24,9.33
2022-04-21,13.9,3.6,,0.0,47,1024.4,841,5.29,8.7,5.82,99.33,14.07
2022-04-22,13.4,4.7,,0.0,39,1022.2,842,5.99,9.6,6.15,99.16,13.77
2022-04-23,14.0,4.2,,0.0,45,1021.9,843,5.15,7.87,5.05,99.02,14.15
2022-04-24,9.2,3.7,,0.0,42,1018.9,844,4.35,5.12,3.84,98.75,10.89
2022-04-25,7.6,3.0,,0.0,47,1014.0,845,5.93,7.91,5.01,98.28,9.61
2022-04-26,11.4,4.4,,0.0,42,1019.7,846,4.01,5.73,4.19,98.77,12.39
2022-04-27,7.0,2.7,,0.0,53,1026.1,847,3.42,3.52,3.95,99.37,8.94
2022-04-28,4.4,2.4,,0.1,55,1025.2,848,4.56,5.44,4.06,99.34,6.9
2022-04-29,8.4,2.4,,0.0,41,1027.4,849,5.15,5.62,3.94,99.56,10.38
2022-04-30,7.2,2.3,,0.0,44,1024.0,850,4.28,6.91,4.25,99.27,9.45
2022-05-01,9.3,2.3,,0.0,45,1021.1,851,4.78,7.8,4.74,98.97,10.87
2022-05-02,10.2,3.5,,0.0,44,1012.1,852,5.07,7.38,4.4,98.11,11.52
2022-05-03,9.7,2.7,,0.0,43,1016.9,853,6.43,5.81,3.65,98.53,11.2
2022-05-04,8.0,3.0,,0.0,51,1015.8,854,4.77,6.16,4.55,98.42,9.75
2022-05-05,9.1,2.5,,0.0,53,1013.5,855,5.57,9.01,5.42,98.24,10.5
2022-05-06,11.8,2.6,,0.0,63,1014.5,856,6.44,9.85,6.14,98.32,12.35
2022-05-07,12.8,3.4,,0.9,44,1016.6,857,6.51,8.65,4.52,98.54,13.32
2022-05-08,9.9,2.3,,0.0,36,1027.5,858,7.35,6.72,3.72,99.56,11.52
2022-05-09,9.9,3.4,,0.0,57,1023.5,859,6.6,9.14,5.17,99.19,10.99
2022-05-10,7.2,3.9,,0.3,88,1006.2,860,1.3,9.03,6.93,97.5,7.68
2022-05-11,9.0,3.2,,2.8,84,998.9,861,3.4,8.47,6.12,96.78,9.48
2022-05-12,9.8,4.2,,0.4,54,999.8,862,5.81,9.08,5.11,96.88,10.99
2022-05-13,11.6,3.2,,0.0,67,1002.8,863,4.64,8.44,5.74,97.19,12.13
2022-05-14,10.6,4.0,,1.2,49,1007.4,864,6.65,9.41,4.98,97.67,11.69
2022-05-15,11.7,2.8,,0.0,52,1018.3,865,5.17,10.16,5.52,98.72,12.44
2022-05-16,12.6,3.3,,0.0,39,1023.5,866,7.38,8.81,4.43,99.22,13.24
2022-05-17,11.6,2.7,,0.0,39,1025.4,867,7.73,9.54,4.93,99.39,12.57
2022-05-18,11.6,2.4,,0.0,71,1022.5,868,4.59,10.04,6.08,99.1,12.06
2022-05-19,11.7,1.5,,1.8,81,1016.2,869,3.01,11.33,7.76,98.51,11.99
2022-05-20,7.2,2.9,,0.0,75,1012.2,870,5.01,12.91,7.74,98.12,8.2
2022-05-21,14.6,1.9,,6.1,89,1010.5,871,2.6,9.61,6.88,97.93,14.59
2022-05-22,10.4,2.1,,2.0,76,1012.0,872,4.75,11.58,6.79,98.09,10.94
2022-05-23,13.2,3.2,,0.0,70,1008.5,873,4.54,11.63,6.93,97.77,13.41
2022-05-24,14.2,3.1,,0.0,78,1002.0,874,2.36,11.58,7.73,97.12,14.24
2022-05-25,12.4,3.9,,6.5,78,1002.4,875,5.23,11.7,6.82,97.16,12.65
2022-05-26,12.1,2.8,,19.1,72,999.8,876,4.65,10.45,6.15,96.96,12.47
2022-05-27,11.5,3.3,,1.8,66,1000.9,877,4.97,8.8,5.1,97.02,12.06
2022-05-28,11.0,5.0,,0.5,44,1005.8,878,4.75,10.49,5.45,97.53,12.08
2022-05-29,12.6,2.5,,0.0,56,1007.9,879,5.1,8.52,5.09,97.72,13.06
2022-05-30,7.2,2.6,,2.6,77,1012.1,880,4.77,11.14,7.17,98.09,8.12
2022-05-31,12.4,2.8,,4.6,69,1012.3,881,5.02,11.54,7.14,98.17,12.76
2022-06-01,14.1,2.5,,0.0,81,1008.2,882,4.62,11.27,7.84,97.75,14.14
2022-06-02,12.6,2.1,,0.5,80,1010.0,883,3.93,11.41,7.63,97.88,12.81
2022-06-03,12.3,1.9,,0.2,79,1014.4,884,5.91,11.95,7.0,98.36,12.55
2022-06-04,13.3,2.4,,5.4,70,1019.3,885,7.28,14.01,7.59,98.86,13.5
2022-06-05,15.7,1.8,,0.0,51,1017.9,886,8.26,14.11,6.81,98.79,15.38
2022-06-06,17.3,2.3,,0.0,54,1014.9,887,7.66,15.66,8.32,98.49,16.59
2022-06-07,19.0,2.6,,0.1,72,1009.8,888,3.84,14.77,9.24,97.96,18.31
2022-06-08,15.9,1.6,,14.2,84,1003.0,889,4.29,14.11,8.69,97.27,15.78
2022-06-09,7.2,1.8,,4.6,83,1009.9,890,4.36,14.54,8.71,97.88,7.88
2022-06-10,15.1,3.1,,0.0,82,1013.3,891,4.56,14.81,8.86,98.24,15.04
2022-06-11,15.6,3.1,,0.0,82,1012.3,892,5.61,14.46,8.09,98.11,15.49
2022-06-12,14.0,3.7,,9.3,78,1008.6,893,5.21,13.66,8.0,97.77,14.06
2022-06-13,14.2,2.3,,0.0,64,1007.4,894,7.3,13.81,6.85,97.67,14.26
2022-06-14,14.9,2.1,,1.1,50,1012.6,895,7.29,14.88,7.32,98.24,14.79
2022-06-15,18.0,2.1,,0.0,59,1014.9,896,5.98,14.44,8.98,98.47,17.21
2022-06-16,17.1,1.6,,0.0,77,1015.7,897,6.38,15.54,8.64,98.5,16.77
2022-06-17,16.5,2.9,,3.8,79,1014.1,898,5.8,14.79,8.69,98.37,16.27
2022-06-18,16.5,4.0,,7.6,55,1005.6,899,8.16,14.04,6.84,97.54,16.0
2022-06-19,7.2,2.5,,0.1,56,1007.6,900,7.08,12.79,6.25,97.72,8.97
2022-06-20,14.7,2.6,,0.0,55,1009.1,901,7.6,15.55,7.9,97.9,14.65
2022-06-21,17.6,1.8,,0.0,67,1006.2,902,5.62,14.91,8.52,97.57,17.04
2022-06-22,17.1,2.8,,0.2,69,1006.6,903,5.81,15.63,9.32,97.6,16.66
2022-06-23,17.7,3.5,,0.0,70,1009.6,904,7.1,17.98,9.95,97.88,17.17
2022-06-24,18.9,2.2,,0.0,67,1011.4,905,8.14,18.24,10.26,98.11,18.1
2022-06-25,21.5,2.5,,0.2,60,1011.8,906,5.69,19.59,11.86,98.17,19.96
2022-06-26,22.5,1.8,,2.4,86,1015.7,907,2.72,18.92,12.15,98.52,21.88
2022-06-27,18.9,1.7,,10.8,93,1015.4,908,2.56,19.4,12.9,98.44,18.73
2022-06-28,18.7,2.7,,25.6,83,1014.7,909,5.45,17.65,10.45,98.38,18.31
2022-06-29,7.2,2.3,,2.3,69,1018.8,910,8.03,17.51,9.2,98.79,8.44
2022-06-30,18.3,1.9,,0.6,58,1016.0,911,7.89,20.2,9.68,98.59,17.42
2022-07-01,23.0,2.5,,0.1,79,1011.7,912,4.47,19.67,12.58,98.14,22.02
2022-07-02,20.0,4.0,,28.8,78,1012.6,913,5.55,17.6,9.79,98.17,19.33
2022-07-03,17.5,3.7,,0.4,81,1014.3,914,4.37,15.56,9.74,98.32,17.19
2022-07-04,15.7,3.3,,3.6,76,1008.3,915,5.7,14.8,8.81,97.79,15.54
2022-07-05,15.1,2.9,,0.8,63,1008.7,916,6.62,14.83,7.71,97.81,14.98
2022-07-06,16.1,2.8,,0.1,62,1010.5,917,6.77,13.69,7.0,97.94,15.77
2022-07-07,15.0,3.0,,10.4,58,1011.8,918,7.57,15.36,7.73,98.13,14.88
2022-07-08,18.2,3.3,,0.1,48,1016.1,919,7.21,15.53,7.62,98.59,17.14
2022-07-09,7.2,4.0,,0.0,47,1012.4,920,6.31,14.45,6.75,98.18,9.33
2022-07-10,16.2,3.2,,0.0,49,1016.1,921,7.06,14.41,6.96,98.55,15.72
2022-07-11,17.3,2.3,,0.1,55,1019.1,922,6.34,16.08,8.5,98.84,16.61
2022-07-12,17.3,2.5,,0.0,76,1017.1,923,5.43,16.95,9.62,98.62,16.93
2022-07-13,18.7,3.3,,0.0,64,1007.4,924,5.57,16.07,8.38,97.71,17.87
2022-07-14,16.7,2.7,,2.2,54,1006.9,925,4.89,14.15,7.11,97.66,16.14
2022-07-15,15.0,3.0,,0.0,51,1009.0,926,6.95,13.34,6.57,97.87,14.87
2022-07-16,16.0,2.4,,0.5,56,1013.0,927,6.86,14.41,7.24,98.25,15.64
2022-07-17,16.7,2.5,,0.0,57,1017.1,928,5.32,14.63,8.06,98.66,16.18
2022-07-18,16.7,1.8,,1.2,78,1014.6,929,4.78,16.39,9.33,98.4,16.43
2022-07-19,7.2,2.2,,0.0,58,1016.8,930,6.4,17.18,8.89,98.66,8.89
2022-07-20,19.8,2.5,,0.0,65,1015.7,931,6.2,19.12,11.36,98.54,18.78
2022-07-21,22.1,1.5,,0.1,78,1011.9,932,4.27,20.24,12.77,98.2,21.18
2022-07-22,21.7,3.7,,0.0,77,1013.8,933,1.46,15.68,9.89,98.37,20.79
2022-07-23,14.9,2.3,,6.6,71,1013.6,934,5.47,14.87,9.01,98.32,14.84
2022-07-24,17.6,3.1,,0.0,86,1011.0,935,3.19,14.9,9.51,98.03,17.36
2022-07-25,16.7,4.0,,1.9,93,1001.7,936,1.44,16.46,11.05,97.15,16.62
2022-07-26,16.4,2.9,,1.1,66,998.6,937,4.43,15.89,9.09,96.87,16.04
2022-07-27,17.9,2.9,,0.0,46,1009.9,938,6.53,15.2,7.31,97.98,16.89
2022-07-28,17.4,2.7,,0.0,51,1018.9,939,6.39,15.12,7.91,98.83,16.62
2022-07-29,7.2,2.6,,0.5,61,1020.9,940,6.42,16.78,9.09,99.03,8.77
2022-07-30,18.0,2.9,,0.0,67,1017.5,941,6.43,16.01,8.76,98.7,17.36
2022-07-31,18.5,2.3,,0.0,80,1012.3,942,3.96,16.6,9.66,98.19,18.06
2022-08-01,17.2,2.2,,9.4,75,1009.5,943,5.35,15.76,8.97,97.9,16.83
2022-08-02,16.3,2.7,,0.8,81,1010.7,944,2.68,12.71,8.2,98.0,16.11
2022-08-03,14.9,4.0,,15.0,87,1005.9,945,2.88,17.17,11.51,97.53,14.87
2022-08-04,17.6,2.4,,0.0,87,1009.6,946,2.73,15.75,9.93,97.89,17.38
2022-08-05,16.1,2.3,,1.7,61,1009.6,947,5.58,15.0,7.56,97.95,15.76
2022-08-06,16.3,2.6,,0.0,51,1013.9,948,5.77,13.64,6.79,98.31,15.81
2022-08-07,15.2,1.8,,0.0,63,1018.4,949,4.81,12.2,7.31,98.77,15.06
2022-08-08,7.2,2.2,,0.0,74,1022.2,950,5.21,15.62,9.08,99.12,8.24
2022-08-09,16.8,2.3,,0.0,82,1026.3,951,4.58,15.46,9.28,99.49,16.57
2022-08-10,16.9,2.7,,0.0,77,1022.4,952,5.97,17.97,10.57,99.18,16.6
2022-08-11,19.4,2.3,,0.0,71,1020.2,953,6.43,17.93,10.3,98.98,18.62
2022-08-12,20.0,1.8,,0.0,67,1020.8,954,6.35,17.73,9.86,99.06,19.0
2022-08-13,20.4,1.8,,0.1,67,1019.0,955,6.15,17.96,10.72,98.85,19.33
2022-08-14,19.3,2.0,,0.0,61,1014.9,956,5.5,18.41,11.12,98.51,18.27
2022-08-15,22.4,2.7,,0.0,72,1009.6,957,4.66,20.05,12.4,97.99,21.18
2022-08-16,21.7,2.4,,27.6,94,1006.6,958,2.38,19.78,13.5,97.68,21.46
2022-08-17,19.7,3.0,,23.7,83,1008.5,959,4.5,18.88,12.17,97.79,19.21
2022-08-18,7.2,2.1,,0.2,88,1013.2,960,2.41,16.24,10.77,98.25,7.68
2022-08-19,17.0,1.9,,1.8,78,1011.6,961,4.45,16.95,9.92,98.12,16.7
2022-08-20,17.9,2.6,,0.0,70,1008.8,962,5.16,16.25,9.28,97.82,17.34
2022-08-21,17.7,2.6,,0.0,83,1009.0,963,3.4,14.56,9.0,97.82,17.4
2022-08-22,13.3,2.0,,2.8,72,1016.3,964,5.46,13.5,7.39,98.53,13.48
2022-08-23,14.8,1.9,,0.0,72,1021.6,965,5.3,13.5,7.79,99.04,14.75
2022-08-24,15.5,1.4,,0.0,71,1023.9,966,3.69,15.44,9.0,99.29,15.34
2022-08-25,17.6,2.1,,0.0,65,1022.7,967,5.06,16.82,9.9,99.25,17.0
